subj_id,subjcode,electrode,qual_col,row,Name,TextResp,isCorrect,Timing_1,Confidence
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(47),47,bill,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(48),48,fish,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(49),49,bell,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(50),50,cheese,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(51),51,turtle,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(52),52,axe,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(53),53,handgun,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(54),54,dog,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(55),55,basket,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(56),56,phone,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(57),57,teddybear,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(58),58,shoe,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(59),59,bottle,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(60),60,rabbit,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(61),61,lamp,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(62),62,key,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(63),63,scissors,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(64),64,candle,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(65),65,watch,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(66),66,flashlight,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(67),67,fan,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(68),68,wineglass,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(69),69,microscope,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(70),70,clock,,0,,
R_1TCKelAGYh94Ppr,will_test,3,NameResp_TEXT(71),71,lawnmower,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(1),1,pipe,a race,0,28.769,4.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(2),2,train,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(3),3,balloon,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(4),4,backpack,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(5),5,headphones,houses,0,4.01,7.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(6),6,stroller,leaves,0,3.777,6.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(7),7,hammer,a log in water,0,5.839,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(8),8,camera,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(9),9,airplane,a man singing along with a record player,0,5.7570000000000014,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(10),10,socks,a park,0,3.948,6.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(11),11,glove,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(12),12,cake,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(13),13,hairbrush,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(14),14,bed,a bedroom,0,7.891,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(15),15,boot,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(16),16,coffeemug,a dancing man,0,6.547999999999999,4.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(17),17,armchair,chimney and smoke,0,22.043000000000006,4.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(18),18,guitar,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(19),19,cat,a house,0,18.08,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(20),20,bowtie,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(21),21,knife,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(22),22,binoculars,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(23),23,rollerblades,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(24),24,leopard,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(25),25,handbag,a dancing woman,0,6.065,6.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(26),26,motorcycle,a rabbit,0,27.048,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(27),27,lantern,a stove and smoke,0,6.098,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(28),28,bike,bike,1,2.915,7.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(29),29,cheesegrater,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(30),30,desk,houses,0,2.001,7.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(31),31,bird,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(32),32,apple,apple,1,10.985,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(33),33,lock,lock,1,4.22,7.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(34),34,car,a bed and sleeping person,0,5.778,6.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(35),35,crib,a subway station,0,4.468,6.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(36),36,camcoder,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(37),37,trophy,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(38),38,calculator,calculator,1,3.653,6.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(39),39,tennisracket,a tadpole,0,8.833,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(40),40,butterfly,butterfly,1,7.71,7.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(41),41,stapler,a piano,0,4.805,7.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(42),42,sodacan,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(43),43,palmtree,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(44),44,gift,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(45),45,bucket,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(46),46,trumpet,a park bench and house,0,9.829,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(47),47,bill,a raft on water,0,4.908,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(48),48,fish,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(49),49,bell,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(50),50,cheese,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(51),51,turtle,a fish,0,6.43,6.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(52),52,axe,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(53),53,handgun,a movie and audience,0,19.501,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(54),54,dog,foliage,0,6.4510000000000005,6.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(55),55,basket,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(56),56,phone,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(57),57,teddybear,,0,21.658,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(58),58,shoe,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(59),59,bottle,a bear,0,6.864,6.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(60),60,rabbit,rabbit,1,4.633,8.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(61),61,lamp,lamp,1,4.1610000000000005,7.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(62),62,key,a face,0,3.21,6.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(63),63,scissors,a dog park,0,14.550999999999998,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(64),64,candle,a dancing woman,0,4.794,5.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(65),65,watch,Picasso's Skull and Pitcher,0,9.636,4.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(66),66,flashlight,a graduating class,0,26.622,4.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(67),67,fan,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(68),68,wineglass,birds,0,40.903,4.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(69),69,microscope,,0,,
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(70),70,clock,an artist's palet,0,3.405,6.0
R_5uoQgdmI1psnW97,WFM102,2,NameResp_TEXT(71),71,lawnmower,a dancing man,0,21.628,4.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(1),1,pipe,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(2),2,train,"a piano, church pipe organ",0,27.328000000000007,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(3),3,balloon,a cowboy kicking up dust with his vehicle,0,38.056,8.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(4),4,backpack,"cars, traffic jam",0,8.531,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(5),5,headphones,a town ,0,8.45,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(6),6,stroller,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(7),7,hammer,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(8),8,camera,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(9),9,airplane,cat with kittens,0,26.375,6.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(10),10,socks,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(11),11,glove,a dog again,0,6.335,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(12),12,cake,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(13),13,hairbrush,hairbrush,1,9.603,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(14),14,bed,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(15),15,boot,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(16),16,coffeemug,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(17),17,armchair,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(18),18,guitar,man with a laser or harpoon gun agian,0,9.252,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(19),19,cat,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(20),20,bowtie,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(21),21,knife,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(22),22,binoculars,"someone in a uniform jacket, soldier?",0,17.084,6.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(23),23,rollerblades,a fire,0,0.062,6.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(24),24,leopard,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(25),25,handbag,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(26),26,motorcycle,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(27),27,lantern,lantern,1,24.607,8.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(28),28,bike,bike,1,8.447000000000001,8.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(29),29,cheesegrater,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(30),30,desk,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(31),31,bird,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(32),32,apple,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(33),33,lock,lock,1,2.7060000000000004,8.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(34),34,car,truck,0,5.799,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(35),35,crib,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(36),36,camcoder,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(37),37,trophy,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(38),38,calculator,a carraige,0,7.541,6.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(39),39,tennisracket,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(40),40,butterfly,butterfly,1,12.423,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(41),41,stapler,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(42),42,sodacan,group of dogs,0,17.094,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(43),43,palmtree,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(44),44,gift,,0,31.018,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(45),45,bucket,"on a ride, or rollercoaster.. maybe driving on a road",0,28.304,6.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(46),46,trumpet,trumpet,1,42.103,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(47),47,bill,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(48),48,fish,lakes with a ship sailing,0,22.481,8.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(49),49,bell,a dog,0,20.765,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(50),50,cheese,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(51),51,turtle,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(52),52,axe,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(53),53,handgun,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(54),54,dog,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(55),55,basket,,0,61.78,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(56),56,phone,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(57),57,teddybear,a face,0,19.239,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(58),58,shoe,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(59),59,bottle,something holding a laser gun,0,44.88800000000001,5.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(60),60,rabbit,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(61),61,lamp,"a city, buildings",0,15.154000000000002,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(62),62,key,a tall structure with a ball on top,0,45.83,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(63),63,scissors,"fight scene, explosion of light",0,38.065,6.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(64),64,candle,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(65),65,watch,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(66),66,flashlight,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(67),67,fan,the moon,0,38.886,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(68),68,wineglass,wineglass,1,2.85,8.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(69),69,microscope,,0,,
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(70),70,clock,clock,1,8.693999999999999,7.0
R_2aVo1rAUKgNJ8VL,WFM104,2,NameResp_TEXT(71),71,lawnmower,a dog and its puppies,0,22.15,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(1),1,pipe,restaurant,0,11.941,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(2),2,train,bridge,0,10.22,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(3),3,balloon,balloon,1,4.485,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(4),4,backpack,house,0,12.824000000000002,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(5),5,headphones,house,0,6.71,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(6),6,stroller,,0,5.636,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(7),7,hammer,walking stick,0,6.24,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(8),8,camera,,0,10.854,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(9),9,airplane,clown,0,12.623,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(10),10,socks,socks,1,5.242000000000001,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(11),11,glove,alligator,0,22.745,3.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(12),12,cake,,0,14.4,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(13),13,hairbrush,hairbrush,1,6.2170000000000005,8.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(14),14,bed,bed,1,3.378,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(15),15,boot,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(16),16,coffeemug,coffeemug,1,4.95,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(17),17,armchair,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(18),18,guitar,fish,0,5.9529999999999985,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(19),19,cat,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(20),20,bowtie,elephant,0,14.748,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(21),21,knife,knife,1,14.276,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(22),22,binoculars,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(23),23,rollerblades,car,0,11.879,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(24),24,leopard,Lion,0,21.516,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(25),25,handbag,Battle,0,17.820999999999994,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(26),26,motorcycle,ball,0,5.37,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(27),27,lantern,lantern,1,1.668,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(28),28,bike,bicycle,0,2.035,8.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(29),29,cheesegrater,paper tag,0,17.174,5.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(30),30,desk,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(31),31,bird,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(32),32,apple,round table,0,5.879,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(33),33,lock,lock,1,3.564,8.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(34),34,car,car,1,3.1910000000000003,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(35),35,crib,crib,1,2.482,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(36),36,camcoder,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(37),37,trophy,man's face,0,4.909,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(38),38,calculator,truck,0,4.038,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(39),39,tennisracket,tennisracket,1,2.448,8.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(40),40,butterfly,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(41),41,stapler,stairs,0,4.749,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(42),42,sodacan,restaurant,0,15.654000000000002,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(43),43,palmtree,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(44),44,gift,face,0,4.205,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(45),45,bucket,cup,0,4.55,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(46),46,trumpet,key,0,4.224,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(47),47,bill,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(48),48,fish,seal,0,9.19,4.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(49),49,bell,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(50),50,cheese,men around a table,0,4.063,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(51),51,turtle,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(52),52,axe,hatchet,0,621.355,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(53),53,handgun,,0,13.903,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(54),54,dog,dog,1,2.162,8.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(55),55,basket,dog,0,13.017,5.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(56),56,phone,chess table,0,9.39,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(57),57,teddybear,face,0,5.121,8.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(58),58,shoe,sneaker,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(59),59,bottle,,0,44.367,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(60),60,rabbit,rabbit,1,2.083,8.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(61),61,lamp,wall,0,13.339,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(62),62,key,post,0,5.078,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(63),63,scissors,scissors,1,2.694,8.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(64),64,candle,walking stick,0,5.109,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(65),65,watch,,0,,
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(66),66,flashlight,Pipe,0,24.892,4.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(67),67,fan,sad baby,0,15.269,5.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(68),68,wineglass,wineglass,1,8.052,6.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(69),69,microscope,man,0,9.678,7.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(70),70,clock,clock,1,1.614,8.0
R_03dyKKqahwimd1z,WFM106,2,NameResp_TEXT(71),71,lawnmower,,0,5.591,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(1),1,pipe,,0,,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(2),2,train,piano,0,16.567,3.0
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(3),3,balloon,person's face,0,9.683,3.0
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(4),4,backpack,,0,,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(5),5,headphones,,0,,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(6),6,stroller,whale,0,28.283,3.0
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(7),7,hammer,,0,,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(8),8,camera,camera,1,1.569,8.0
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(9),9,airplane,,0,,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(10),10,socks,socks,1,2.84,7.0
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(11),11,glove,,0,0.037000000000000005,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(12),12,cake,,0,,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(13),13,hairbrush,,0,,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(14),14,bed,bed,1,0.188,7.0
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(15),15,boot,lady statue,0,13.906,3.0
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(16),16,coffeemug,,0,,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(17),17,armchair,,0,29.767,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(18),18,guitar,two whales,0,30.897,2.0
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(19),19,cat,,0,,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(20),20,bowtie,,0,,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(21),21,knife,,0,15.396,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(22),22,binoculars,,0,,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(23),23,rollerblades,bird,0,31.397,2.0
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(24),24,leopard,,0,21.334,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(25),25,handbag,purse,0,3.823,7.0
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(26),26,motorcycle,,0,28.696,
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(27),27,lantern,lantern,1,3.0780000000000003,7.0
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(28),28,bike,bicycle,0,2.801,8.0
R_4I5pqYdhVgOKFKd,WFM107,2,NameResp_TEXT(29),29,cheesegrater,,0,,
